536,POLL,PT Pollux Properti Indonesia Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
537,POLU,PT Golden Flower Tbk.,General,Miscellaneous Industry,"Textile, Garment"
538,POLY,PT Asia Pacific Fibers Tbk.,General,Miscellaneous Industry,"Textile, Garment"
539,POOL,PT Pool Advista Indonesia Tbk.,General,"Trade, Services & Investment",Investment Company
540,PORT,PT Nusantara Pelabuhan Handal Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
541,POSA,PT Bliss Properti Indonesia Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
542,POWR,PT Cikarang Listrindo Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Energy
"",,,Infrastructure,,
543,PPGD,PT Pegadaian (Persero),Financing,Finance,Financial Institution
544,PPLN,PT Perusahaan Listrik Negara,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Energy
"",,(Persero),Infrastructure,,
545,PPRE,PT PP Presisi Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Non Building Construction
"",,,Infrastructure,,
546,PPRO,PT PP Properti Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
547,PRAS,PT Prima Alloy Steel Universal Tbk.,General,Miscellaneous Industry,Automotive And Components
548,PRDA,PT Prodia Widyahusada Tbk.,General,"Trade, Services & Investment",Healthcare
549,PRIM,PT Royal Prima Tbk.,General,"Trade, Services & Investment",Healthcare
550,PRTL,PT Profesional Telekomunikasi,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Non Building Construction
"",,Indonesia,Infrastructure,,
551,PSAB,PT J Resources Asia Pasifik Tbk.,General,Mining,Metal And Mineral Mining
552,PSDN,PT Prasidha Aneka Niaga Tbk.,General,Consumer Goods Industry,Food And Beverages
553,PSGO,PT Palma Serasih Tbk.,General,Consumer Goods Industry,Food And Beverages
554,PSKT,PT Red Planet Indonesia Tbk.,Property,"Trade, Services & Investment","Tourism, Restaurant And  Hotel"
555,PSSI,PT Pelita Samudera Shipping Tbk.,General,"Infrastructure, Utilities  And Transportation",Transportation
556,PTBA,PT Tambang Batubara Bukit Asam,General,Mining,Coal Mining
"",,Tbk.,,,
557,PTHK,PT Hutama Karya (Persero),General,"Infrastructure, Utilities  And Transportation",Non Building Construction
558,PTIS,PT Indo Straits Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
No,Kode,Nama Perusahaan,Entry Point,Sektor,Subsektor
559,PTPP,PT PP (Persero) Tbk.,Infrastruktur /,"Property, Real Estate And Building Construction",Building Construction
"",,,Infrastructure,,
560,PTPW,PT Pratama Widya Tbk.,General,"Infrastructure, Utilities  And Transportation",Non Building Construction
561,PTRO,PT Petrosea Tbk.,General,Mining,Coal Mining
562,PTSN,PT Sat Nusapersada Tbk.,General,Miscellaneous Industry,Electronics
563,PTSP,PT Pioneerindo Gourmet,General,"Trade, Services & Investment","Tourism, Restaurant And  Hotel"
"",,International Tbk.,,,
564,PUDP,PT Pudjiadi Prestige Tbk.,Property,"Trade, Services & Investment","Tourism, Restaurant And  Hotel"
565,PURA,PT Putra Rajawali Kencana Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
566,PURE,PT Trinitan Metals And Minerals Tbk.,General,Basic Industry And Chemicals,Metal And Allied Products
567,PWON,PT Pakuwon Jati Tbk.,General,"Property, Real Estate And Building Construction",Property And Real Estate
568,PYFA,PT Pyridam Farma Tbk.,General,Consumer Goods Industry,Pharmaceuticals
569,PZZA,PT Sarimelati Kencana Tbk.,General,"Trade, Services & Investment","Tourism, Restaurant And  Hotel"
570,RAJA,PT Rukun Raharja Tbk.,General,"Infrastructure, Utilities  And Transportation",Energy
571,RALS,PT Ramayana Lestari Sentosa Tbk.,General,"Trade, Services & Investment",Retail Trade
572,RANC,PT Supra Boga Lestari Tbk.,General,"Trade, Services & Investment",Retail Trade
573,RBMS,PT Ristia Bintang Mahkotasejati Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
574,RDTX,PT Roda Vivatex Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
575,REAL,PT Repower Asia Indonesia Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
576,RELI,PT Reliance Sekuritas Indonesia Tbk.,Securities,Finance,Securities Company
577,RICY,PT Ricky Putra Globalindo Tbk.,General,Miscellaneous Industry,"Textile, Garment"
578,RIGS,PT Rig Tenders Indonesia Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
579,RIMO,PT Rimo International Lestari Tbk.,General,"Property, Real Estate And Building Construction",Property And Real Estate
580,RISE,PT Jaya Sukses Makmur Sentosa Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
581,RMBA,PT Bentoel Internasional Investama,General,Consumer Goods Industry,Tobacco Manufacturers
"",,Tbk.,,,
582,RODA,PT Pikko Land Development Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
583,ROTI,PT Nippon Indosari Corpindo Tbk.,General,Consumer Goods Industry,Food And Beverages
584,RUIS,PT Radiant Utama Interinsco Tbk.,General,Mining,Crude Petroleum & Natural Gas Production
585,SAFE,PT Steady Safe Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
586,SAME,PT Sarana Meditama Metropolitan,General,"Trade, Services & Investment",Healthcare
"",,Tbk.,,,
587,SANF,PT Surya Artha Nusantara Finance,Financing,Finance,Financial Institution
No,Kode,Nama Perusahaan,Entry Point,Sektor,Subsektor
588,SAPX,PT Satria Antaran Prima Tbk.,General,"Infrastructure, Utilities  And Transportation",Transportation
589,SATU,PT Kota Satu Properti Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
590,SCBD,PT Danayasa Arthatama Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
591,SCCO,PT Supreme Cable Manufacturing &,General,Miscellaneous Industry,Cable
"",,Commerce Tbk.,,,
592,SCMA,PT Surya Citra Media Tbk.,General,"Trade, Services & Investment","Advertising, Printing And Media"
593,SCPI,PT Merck Sharp Dohme Pharma Tbk.,General,Consumer Goods Industry,Pharmaceuticals
594,SDMU,PT Sidomulyo Selaras Tbk.,General,"Infrastructure, Utilities  And Transportation",Transportation
595,SDPC,PT Millennium Pharmacon,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
"",,International Tbk.,,,
596,SDRA,PT Bank Woori Saudara Indonesia,Financial and Sharia,Finance,Bank
"",,1906 Tbk.,,,
597,SFAN,PT Surya Fajar Capital Tbk.,Financial and Sharia,"Trade, Services & Investment",Others
598,SGRO,PT Sampoerna Agro Tbk.,General,Agriculture,Plantation
599,SHID,PT Hotel Sahid Jaya International Tbk.,General,"Trade, Services & Investment","Tourism, Restaurant And  Hotel"
600,SHIP,PT Sillo Maritime Perdana Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
601,SIDO,PT Industri Jamu dan Farmasi Sido,General,Consumer Goods Industry,Pharmaceuticals
"",,Muncul Tbk.,,,
602,SILO,PT Siloam International Hospitals Tbk.,General,"Trade, Services & Investment",Healthcare
603,SIMA,PT Siwani Makmur Tbk.,General,"Trade, Services & Investment",Others
604,SIMP,PT Salim Ivomas Pratama Tbk.,General,Agriculture,Plantation
605,SINI,PT Singaraja Putra Tbk.,General,Basic Industry And Chemicals,Wood Industries
606,SIPD,PT Sierad Produce Tbk.,General,Basic Industry And Chemicals,Animal Feed
607,SKBM,PT Sekar Bumi Tbk.,General,Consumer Goods Industry,Food And Beverages
608,SKLT,PT Sekar Laut Tbk.,General,Consumer Goods Industry,Food And Beverages
609,SKRN,PT Superkrane Mitra Utama Tbk.,Property,"Property, Real Estate And Building Construction",Building Construction
610,SKYB,PT Northcliff Citranusa Indonesia Tbk.,General,"Trade, Services & Investment",Retail Trade
"",,Tbk.,,,
611,SLIS,PT Gaya Abadi Sempurna Tbk.,General,Miscellaneous Industry,Electronics
612,SMAR,PT Sinar Mas Agro Resources and,General,Agriculture,Plantation
"",,Technology Tbk.,,,
613,SMBR,PT Semen Baturaja (Persero) Tbk.,General,Basic Industry And Chemicals,Cement
614,SMCB,PT Solusi Bangun Indonesia Tbk.,General,Basic Industry And Chemicals,Cement
615,SMDM,PT Suryamas Dutamakmur Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
616,SMDR,PT Samudera Indonesia Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
No,Kode,Nama Perusahaan,Entry Point,Sektor,Subsektor
"",,,Infrastructure,,
617,SMFP,PT Sarana Multigriya Finansial,Financing,Finance,Financial Institution
"",,(Persero),,,
618,SMGR,PT Semen Indonesia (Persero) Tbk.,General,Basic Industry And Chemicals,Cement
619,SMII,PT Sarana Multi Infrastruktur,Financing,Finance,Financial Institution
"",,(Persero),,,
620,SMKL,PT Satyamitra Kemas Lestari Tbk.,General,Basic Industry And Chemicals,Plastics & Packaging
621,SMMA,PT Sinarmas Multiartha Tbk.,General,Finance,Others
622,SMMF,PT Sinarmas Multi Finance,Financing,Finance,Financial Institution
623,SMMT,PT Golden Eagle Energy Tbk.,General,Mining,Coal Mining
624,SMRA,PT Summarecon Agung Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
625,SMRU,PT SMR Utama Tbk.,General,Mining,Coal Mining
626,SMSM,PT Selamat Sempurna Tbk.,General,Miscellaneous Industry,Automotive And Components
627,SOCI,PT Soechi Lines Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
628,SONA,PT Sona Topas Tourism Industry Tbk.,General,"Trade, Services & Investment",Retail Trade
629,SOSS,PT Shield On Service Tbk.,General,"Trade, Services & Investment",Others
630,SOTS,PT Satria Mega Kencana Tbk.,Property,"Trade, Services & Investment","Tourism, Restaurant And  Hotel"
631,SPMA,PT Suparma Tbk.,General,Basic Industry And Chemicals,Pulp & Paper
632,SPTO,PT Surya Pertiwi Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
633,SQMI,PT Renuka Coalindo Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
634,SRAJ,PT Sejahteraraya Anugrahjaya Tbk.,General,"Trade, Services & Investment",Healthcare
635,SRIL,PT Sri Rejeki Isman Tbk.,General,Miscellaneous Industry,"Textile, Garment"
636,SRSN,PT Indo Acidatama Tbk.,General,Basic Industry And Chemicals,Chemicals
637,SRTG,PT Saratoga Investama Sedaya Tbk.,Financial and Sharia,"Trade, Services & Investment",Investment Company
638,SSIA,PT Surya Semesta Internusa Tbk.,Infrastruktur /,"Property, Real Estate And Building Construction",Building Construction
"",,,Infrastructure,,
639,SSMM,PT Sumberdaya Sewatama,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Energy
"",,,Infrastructure,,
640,SSMS,PT Sawit Sumbermas Sarana Tbk.,General,Agriculture,Plantation
641,SSTM,PT Sunson Textile Manufacturer Tbk.,General,Miscellaneous Industry,"Textile, Garment"
642,STAR,PT Star Petrochem Tbk.,General,Miscellaneous Industry,"Textile, Garment"
643,STTP,PT Siantar Top Tbk.,General,Consumer Goods Industry,Food And Beverages
644,SUGI,PT Sugih Energy Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
645,SULI,PT SLJ Global Tbk.,General,Basic Industry And Chemicals,Wood Industries
No,Kode,Nama Perusahaan,Entry Point,Sektor,Subsektor
646,SUPR,PT Solusi Tunas Pratama Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Non Building Construction
"",,,Infrastructure,,
647,SURE,PT Super Energy Tbk.,General,Mining,Crude Petroleum & Natural Gas Production
648,SWAT,PT Sriwahana Adityakarta Tbk.,General,Basic Industry And Chemicals,Pulp & Paper
649,TALF,PT Tunas Alfin Tbk.,General,Basic Industry And Chemicals,Plastics & Packaging
650,TAMA,PT Lancartama Sejati Tbk.,Infrastruktur /,"Property, Real Estate And Building Construction",Building Construction
"",,,Infrastructure,,
651,TAMU,PT Pelayaran Tamarin Samudra Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
652,TARA,PT Sitara Propertindo Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
653,TAXI,PT Express Transindo Utama Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
654,TBIG,PT Tower Bersama Infrastructure Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Non Building Construction
"",,,Infrastructure,,
655,TBLA,PT Tunas Baru Lampung Tbk.,General,Consumer Goods Industry,Food And Beverages
656,TBMS,PT Tembaga Mulia Semanan Tbk.,General,Basic Industry And Chemicals,Metal And Allied Products
657,TCID,PT Mandom Indonesia Tbk.,Property,Consumer Goods Industry,Cosmetics And Household
658,TCPI,PT Transcoal Pacific Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
659,TDPM,PT Tridomain Performance Materials,General,Basic Industry And Chemicals,Chemicals
"",,Tbk.,,,
660,TEBE,PT Dana Brata Luhur Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation","Toll Road, Airport, Harbor And Allied Products"
"",,,Infrastructure,,
661,TELE,PT Tiphone Mobile Indonesia Tbk.,General,"Trade, Services & Investment",Retail Trade
662,TFAS,PT Telefast Indonesia Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
663,TFCO,PT Tifico Fiber Indonesia Tbk.,General,Miscellaneous Industry,"Textile, Garment"
664,TGKA,PT Tigaraksa Satria Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
665,TGRA,PT Terregra Asia Energy Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Energy
"",,,Infrastructure,,
666,TIFA,PT Tifa Finance Tbk.,Financing,Finance,Financial Institution
667,TINS,PT Timah Tbk.,General,Mining,Metal And Mineral Mining
668,TIRA,PT Tira Austenite Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
669,TIRT,PT Tirta Mahakam Resources Tbk.,General,Basic Industry And Chemicals,Wood Industries
670,TKIM,PT Pabrik Kertas Tjiwi Kimia Tbk.,General,Basic Industry And Chemicals,Pulp & Paper
671,TLKM,PT Telekomunikasi Indonesia,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Telecommunication
"",,(Persero) Tbk.,Infrastructure,,
No,Kode,Nama Perusahaan,Entry Point,Sektor,Subsektor
672,TMAS,PT Temas Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
673,TMPO,PT Tempo Intimedia Tbk.,General,"Trade, Services & Investment","Advertising, Printing And Media"
674,TNCA,PT Trimuda Nuansa Citra Tbk.,General,"Infrastructure, Utilities  And Transportation",Transportation
675,TOBA,PT Toba Bara Sejahtra Tbk.,General,Mining,Coal Mining
676,TOPS,PT Totalindo Eka Persada Tbk. Tbk.,Infrastruktur /,"Property, Real Estate And Building Construction",Building Construction
"",,,Infrastructure,,
677,TOTL,PT Total Bangun Persada Tbk.,Property,"Property, Real Estate And Building Construction",Building Construction
678,TOTO,PT Surya Toto Indonesia Tbk.,General,Basic Industry And Chemicals,"Ceramics, Glass, Porcelain"
679,TOWR,PT Sarana Menara Nusantara Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Non Building Construction
"",,,Infrastructure,,
680,TPIA,PT Chandra Asri Petrochemical Tbk.,General,Basic Industry And Chemicals,Chemicals
681,TPMA,PT Trans Power Marine Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
682,TRAC,PT Serasi Autoraya,General,"Infrastructure, Utilities  And Transportation",Transportation
683,TRAM,PT Trada Alam Minera Tbk.,Infrastruktur /,Mining,Coal Mining
"",,,Infrastructure,,
684,TRIL,PT Triwira Insanlestari Tbk.,Infrastruktur /,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
"",,,Infrastructure,,
685,TRIM,PT Trimegah Sekuritas Indonesia Tbk.,Securities,Finance,Securities Company
686,TRIN,PT Perintis Triniti Properti Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
687,TRIO,PT Trikomsel Oke Tbk.,General,"Trade, Services & Investment",Retail Trade
688,TRIS,PT Trisula International Tbk.,General,Miscellaneous Industry,"Textile, Garment"
689,TRST,PT Trias Sentosa Tbk.,General,Basic Industry And Chemicals,Plastics & Packaging
690,TRUK,PT Guna Timur Raya Tbk.,General,"Infrastructure, Utilities  And Transportation",Transportation
691,TRUS,PT Trust Finance Indonesia Tbk.,Financing,Finance,Financial Institution
692,TSPC,PT Tempo Scan Pacific Tbk.,General,Consumer Goods Industry,Pharmaceuticals
693,TUFI,PT Mandiri Tunas Finance,Financing,Finance,Financial Institution
694,TUGU,PT Asuransi Tugu Pratama Indonesia,Insurance,Finance,Insurance
"",,Tbk.,,,
695,TURI,PT Tunas Ridean Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
696,UCID,PT Uni-Charm Indonesia Tbk.,General,Miscellaneous Industry,"Textile, Garment"
697,ULTJ,PT Ultra Jaya Milk Industry & Trading,General,Consumer Goods Industry,Food And Beverages
"",,Company Tbk.,,,
698,UNIC,PT Unggul Indah Cahaya Tbk.,General,Basic Industry And Chemicals,Chemicals
699,UNIT,PT Nusantara Inti Corpora Tbk.,General,Miscellaneous Industry,"Textile, Garment"
No,Kode,Nama Perusahaan,Entry Point,Sektor,Subsektor
700,UNSP,PT Bakrie Sumatera Plantations Tbk.,General,Agriculture,Plantation
701,UNTR,PT United Tractors Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
702,UNVR,PT Unilever Indonesia Tbk.,General,Consumer Goods Industry,Cosmetics And Household
703,URBN,PT Urban Jakarta Propertindo Tbk.,Property,"Property, Real Estate And Building Construction",Property And Real Estate
704,VICO,PT Victoria Investama Tbk.,General,Finance,Others
705,VINS,PT Victoria Insurance Tbk.,Insurance,Finance,Insurance
706,VIVA,PT Visi Media Asia Tbk.,General,"Trade, Services & Investment","Advertising, Printing And Media"
707,VOKS,PT Voksel Electric Tbk.,General,Miscellaneous Industry,Cable
708,VRNA,PT Verena Multi Finance Tbk.,Financing,Finance,Financial Institution
709,WAPO,PT Wahana Pronatural Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
710,WEGE,PT Wijaya Karya Bangunan Gedung,General,"Property, Real Estate And Building Construction",Building Construction
"",,Tbk.,,,
711,WEHA,PT WEHA Transportasi Indonesia Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
712,WICO,PT Wicaksana Overseas International,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
"",,Tbk.,,,
713,WIIM,PT Wismilak Inti Makmur Tbk.,General,Consumer Goods Industry,Tobacco Manufacturers
714,WIKA,PT Wijaya Karya (Persero) Tbk.,Infrastruktur /,"Property, Real Estate And Building Construction",Building Construction
"",,,Infrastructure,,
715,WINS,PT Wintermar Offshore Marine Tbk.,Infrastruktur /,"Infrastructure, Utilities  And Transportation",Transportation
"",,,Infrastructure,,
716,WOMF,PT Wahana Ottomitra Multiartha Tbk.,Financing,Finance,Financial Institution
717,WOOD,PT Integra Indocabinet Tbk.,General,Consumer Goods Industry,Houseware
718,WOWS,PT Ginting Jaya Energi Tbk.,General,Mining,Crude Petroleum & Natural Gas Production
719,WSBP,PT Waskita Beton Precast Tbk.,General,Basic Industry And Chemicals,Cement
720,WSKT,PT Waskita Karya (Persero) Tbk.,Infrastruktur /,"Property, Real Estate And Building Construction",Building Construction
"",,,Infrastructure,,
721,WTON,PT Wijaya Karya Beton Tbk.,General,Basic Industry And Chemicals,Cement
722,YELO,PT Yelooo Integra Datanet Tbk.,General,"Trade, Services & Investment",Others
723,YPAS,PT Yanaprima Hastapersada Tbk.,General,Basic Industry And Chemicals,Plastics & Packaging
724,YULE,PT Yulie Sekuritas Indonesia Tbk.,Securities,Finance,Securities Company
725,ZBRA,PT Zebra Nusantara Tbk.,General,"Trade, Services & Investment",Wholesale (Durable & Non-Durable Goods)
726,ZINC,PT Kapuas Prima Coal Tbk.,General,Mining,Metal And Mineral Mining
727,ZONE,PT Mega Perintis Tbk.,General,Miscellaneous Industry,"Textile, Garment"
